hhId,lon,lat,income,pId,age,gender,isEmployed
768102,18.676209,-33.820690,0,2635049,28,f,true
768102,18.676209,-33.820690,0,2635050,3,f,false
768102,18.676209,-33.820690,0,2635051,0,f,false
768102,18.676209,-33.820690,0,2635052,0,f,false
768103,18.676006,-33.819805,307200,2635053,47,f,true
768106,18.674972,-33.819730,307200,2635062,41,f,true
768106,18.674972,-33.819730,307200,2635063,12,m,false
768111,18.673765,-33.816838,614400,2635070,72,m,false
768111,18.673765,-33.816838,614400,2635071,68,f,false
768111,18.673765,-33.816838,614400,2635072,36,m,true
768112,18.676832,-33.819544,153600,2635073,47,f,true
768114,18.674062,-33.817512,0,2635080,44,m,true
768114,18.674062,-33.817512,0,2635081,44,f,false
768114,18.674062,-33.817512,0,2635082,5,f,false
768114,18.674062,-33.817512,0,2635083,5,f,false
768116,18.674314,-33.816401,1228800,2635086,36,f,true
768116,18.674314,-33.816401,1228800,2635087,46,m,true
768119,18.672651,-33.819615,614400,2635093,47,f,true
768119,18.672651,-33.819615,614400,2635094,18,f,false
768122,18.676048,-33.820128,614400,2635103,49,m,true
768122,18.676048,-33.820128,614400,2635104,52,f,true
768122,18.676048,-33.820128,614400,2635105,27,f,false
768122,18.676048,-33.820128,614400,2635106,24,f,true
768122,18.676048,-33.820128,614400,2635107,17,f,false
768123,18.676631,-33.819331,1228800,2635108,50,m,true
768123,18.676631,-33.819331,1228800,2635109,47,f,true
768123,18.676631,-33.819331,1228800,2635110,1,f,false
768123,18.676631,-33.819331,1228800,2635111,69,m,false
768123,18.676631,-33.819331,1228800,2635112,31,m,true
768124,18.676740,-33.820687,153600,2635113,22,m,false
768124,18.676740,-33.820687,153600,2635114,23,m,false
768125,18.676514,-33.818583,614400,2635115,59,m,true
768125,18.676514,-33.818583,614400,2635116,57,f,true
768129,18.674111,-33.820481,0,2635125,21,m,false
768129,18.674111,-33.820481,0,2635126,21,m,false
768129,18.674111,-33.820481,0,2635127,21,m,false
768129,18.674111,-33.820481,0,2635128,20,f,false
768129,18.674111,-33.820481,0,2635129,22,f,false
768131,18.676714,-33.820052,1228800,2635133,51,f,true
768131,18.676714,-33.820052,1228800,2635134,51,m,true
768131,18.676714,-33.820052,1228800,2635135,23,m,true
768132,18.674319,-33.820345,307200,2635136,26,m,true
768132,18.674319,-33.820345,307200,2635137,29,m,true
768135,18.674332,-33.819397,307200,2635143,36,f,true
768135,18.674332,-33.819397,307200,2635144,36,f,true
768136,18.672563,-33.822104,307200,2635145,27,m,true
768137,18.673197,-33.820492,153600,2635146,48,m,true
768137,18.673197,-33.820492,153600,2635147,59,f,true
768140,18.674539,-33.818688,614400,2635154,33,m,true
768140,18.674539,-33.818688,614400,2635155,23,f,true
768140,18.674539,-33.818688,614400,2635156,0,f,false
768142,18.676239,-33.820399,1228800,2635158,30,f,true
768142,18.676239,-33.820399,1228800,2635159,24,f,true
768142,18.676239,-33.820399,1228800,2635160,25,m,false
768143,18.675432,-33.817895,614400,2635161,43,f,true
768143,18.675432,-33.817895,614400,2635162,43,m,true
768145,18.673839,-33.816458,614400,2635166,45,m,true
768145,18.673839,-33.816458,614400,2635167,39,f,true
768145,18.673839,-33.816458,614400,2635168,16,m,false
768145,18.673839,-33.816458,614400,2635169,13,m,false
768145,18.673839,-33.816458,614400,2635170,65,m,false
768145,18.673839,-33.816458,614400,2635171,67,f,false
768146,18.673100,-33.820329,614400,2635172,34,m,true
768146,18.673100,-33.820329,614400,2635173,43,f,true
768149,18.674796,-33.816668,614400,2635181,38,m,true
768149,18.674796,-33.816668,614400,2635182,38,f,true
768149,18.674796,-33.816668,614400,2635183,2,m,false
768154,18.675844,-33.819526,614400,2635196,30,m,true
768154,18.675844,-33.819526,614400,2635197,27,f,true
768156,18.673304,-33.817850,307200,2635203,39,m,true
768156,18.673304,-33.817850,307200,2635204,36,f,true
768156,18.673304,-33.817850,307200,2635205,12,m,false
768156,18.673304,-33.817850,307200,2635206,7,m,false
768157,18.677161,-33.820013,38400,2635207,74,m,false
768157,18.677161,-33.820013,38400,2635208,52,f,false
768159,18.674616,-33.817685,0,2635212,75,m,false
768159,18.674616,-33.817685,0,2635213,74,f,false
768171,18.674176,-33.816325,38400,2635241,56,m,false
768171,18.674176,-33.816325,38400,2635242,41,f,true
768171,18.674176,-33.816325,38400,2635243,16,m,false
768173,18.674776,-33.821299,1228800,2635248,28,m,true
768173,18.674776,-33.821299,1228800,2635249,28,f,true
768173,18.674776,-33.821299,1228800,2635250,1,m,false
768174,18.672949,-33.820635,153600,2635251,21,f,true
768174,18.672949,-33.820635,153600,2635252,26,m,true
768175,18.675742,-33.817847,614400,2635253,33,m,true
768175,18.675742,-33.817847,614400,2635254,34,f,true
768175,18.675742,-33.817847,614400,2635255,4,m,false
768175,18.675742,-33.817847,614400,2635256,2,m,false
768175,18.675742,-33.817847,614400,2635257,0,f,false
768178,18.673233,-33.818035,1228800,2635266,40,f,true
768178,18.673233,-33.818035,1228800,2635267,42,m,false
768178,18.673233,-33.818035,1228800,2635268,4,m,false
768183,18.677658,-33.820417,307200,2635281,39,m,true
768183,18.677658,-33.820417,307200,2635282,76,m,false
768183,18.677658,-33.820417,307200,2635283,34,m,true
768184,18.674669,-33.820896,2457600,2635284,65,m,false
768184,18.674669,-33.820896,2457600,2635285,62,f,true
768186,18.672887,-33.819923,0,2635289,68,m,false
768186,18.672887,-33.819923,0,2635290,66,f,false
768186,18.672887,-33.819923,0,2635291,20,f,false
768187,18.672719,-33.821934,153600,2635292,59,m,false
768187,18.672719,-33.821934,153600,2635293,52,f,true
768187,18.672719,-33.821934,153600,2635294,27,m,true
768187,18.672719,-33.821934,153600,2635295,25,m,true
768192,18.676146,-33.818738,0,2635307,40,f,true
768192,18.676146,-33.818738,0,2635308,36,f,true
768192,18.676146,-33.818738,0,2635309,81,f,false
768193,18.676662,-33.819048,307200,2635310,47,f,false
768193,18.676662,-33.819048,307200,2635311,15,m,false
768193,18.676662,-33.819048,307200,2635312,12,f,false
768193,18.676662,-33.819048,307200,2635313,2,f,false
768194,18.674590,-33.821600,614400,2635314,30,m,true
768196,18.674485,-33.819067,614400,2635320,47,m,true
768196,18.674485,-33.819067,614400,2635321,46,f,true
768196,18.674485,-33.819067,614400,2635322,11,m,false
768196,18.674485,-33.819067,614400,2635323,9,f,false
768196,18.674485,-33.819067,614400,2635324,4,f,false
768200,18.675617,-33.818333,614400,2635330,30,m,true
768200,18.675617,-33.818333,614400,2635331,29,f,true
768200,18.675617,-33.818333,614400,2635332,27,m,true
768200,18.675617,-33.818333,614400,2635333,6,m,false
768202,18.673225,-33.821631,307200,2635336,81,f,false
768202,18.673225,-33.821631,307200,2635337,56,m,false
768202,18.673225,-33.821631,307200,2635338,26,m,false
768205,18.674467,-33.818232,307200,2635345,42,f,true
768205,18.674467,-33.818232,307200,2635346,18,f,false
768208,18.674759,-33.820920,307200,2635353,48,m,false
768208,18.674759,-33.820920,307200,2635354,52,f,true
768208,18.674759,-33.820920,307200,2635355,32,f,true
768208,18.674759,-33.820920,307200,2635356,11,m,false
768208,18.674759,-33.820920,307200,2635357,60,f,false
768210,18.673739,-33.818143,614400,2635359,69,m,false
768210,18.673739,-33.818143,614400,2635360,67,f,false
768211,18.675449,-33.819573,307200,2635361,50,f,true
768211,18.675449,-33.819573,307200,2635362,14,m,false
768212,18.673494,-33.819097,614400,2635363,47,m,true
768212,18.673494,-33.819097,614400,2635364,45,f,false
768212,18.673494,-33.819097,614400,2635365,11,m,false
768212,18.673494,-33.819097,614400,2635366,10,f,false
768214,18.677307,-33.820206,307200,2635370,27,f,true
768215,18.672541,-33.818387,307200,2635371,66,f,false
768218,18.675200,-33.817768,76800,2635374,73,f,false
768219,18.673596,-33.819224,614400,2635375,38,m,true
768219,18.673596,-33.819224,614400,2635376,33,f,true
768223,18.674910,-33.819457,76800,2635385,42,m,true
768223,18.674910,-33.819457,76800,2635386,42,f,true
768223,18.674910,-33.819457,76800,2635387,17,f,false
768223,18.674910,-33.819457,76800,2635388,20,m,true
768226,18.674007,-33.819178,614400,2635393,61,m,false
768226,18.674007,-33.819178,614400,2635394,52,f,false
768226,18.674007,-33.819178,614400,2635395,18,f,false
768227,18.674027,-33.816351,307200,2635396,56,m,false
768227,18.674027,-33.816351,307200,2635397,59,f,false
768227,18.674027,-33.816351,307200,2635398,25,m,false
768230,18.674158,-33.817537,614400,2635402,43,m,true
768230,18.674158,-33.817537,614400,2635403,42,f,true
768230,18.674158,-33.817537,614400,2635404,20,f,false
768230,18.674158,-33.817537,614400,2635405,19,m,false
768230,18.674158,-33.817537,614400,2635406,17,m,false
768232,18.673495,-33.819611,614400,2635411,57,f,true
768232,18.673495,-33.819611,614400,2635412,19,m,false
768233,18.675150,-33.821175,0,2635413,31,f,false
768233,18.675150,-33.821175,0,2635414,22,f,false
768233,18.675150,-33.821175,0,2635415,0,m,false
768234,18.675638,-33.817580,1228800,2635416,42,m,true
768234,18.675638,-33.817580,1228800,2635417,45,f,true
768234,18.675638,-33.817580,1228800,2635418,12,m,false
768234,18.675638,-33.817580,1228800,2635419,8,f,false
768236,18.676776,-33.819586,614400,2635422,52,m,true
768236,18.676776,-33.819586,614400,2635423,33,m,false
768244,18.674773,-33.818203,1228800,2635439,44,m,true
768244,18.674773,-33.818203,1228800,2635440,45,f,true
768244,18.674773,-33.818203,1228800,2635441,13,f,false
768244,18.674773,-33.818203,1228800,2635442,9,f,false
768244,18.674773,-33.818203,1228800,2635443,7,m,false
768246,18.673626,-33.821300,38400,2635447,39,m,true
768248,18.674233,-33.817251,19200,2635449,69,f,false
768251,18.674363,-33.816521,614400,2635459,43,m,true
768251,18.674363,-33.816521,614400,2635460,32,f,true
768251,18.674363,-33.816521,614400,2635461,2,m,false
768252,18.676657,-33.819712,614400,2635462,89,m,false
768252,18.676657,-33.819712,614400,2635463,90,f,false
768258,18.674592,-33.818811,307200,2635484,30,m,true
768258,18.674592,-33.818811,307200,2635485,27,f,true
768260,18.676607,-33.819314,0,2635488,91,f,false
768261,18.677224,-33.820295,614400,2635489,54,m,true
768261,18.677224,-33.820295,614400,2635490,49,f,false
768261,18.677224,-33.820295,614400,2635491,21,m,false
936947,18.671301,-33.831673,307200,3206140,28,m,true
936947,18.671301,-33.831673,307200,3206141,35,f,true
948783,18.684375,-33.815471,76800,3240038,65,f,false
948783,18.684375,-33.815471,76800,3240039,27,f,false
948783,18.684375,-33.815471,76800,3240040,22,m,true
948783,18.684375,-33.815471,76800,3240041,24,f,true
948783,18.684375,-33.815471,76800,3240042,9,m,false
948783,18.684375,-33.815471,76800,3240043,5,f,false
1054926,18.673286,-33.822930,1228800,3586859,46,m,true
1054926,18.673286,-33.822930,1228800,3586860,47,f,true
1054926,18.673286,-33.822930,1228800,3586861,15,m,false
1054926,18.673286,-33.822930,1228800,3586862,13,m,false
1054927,18.673468,-33.828926,19200,3586863,82,m,false
1054927,18.673468,-33.828926,19200,3586864,78,f,false
1054929,18.674143,-33.822098,38400,3586869,28,f,true
1054930,18.672921,-33.828118,153600,3586870,71,f,false
1054931,18.673751,-33.824891,4915200,3586871,58,m,true
1054931,18.673751,-33.824891,4915200,3586872,51,f,true
1054931,18.673751,-33.824891,4915200,3586873,23,m,false
1054931,18.673751,-33.824891,4915200,3586874,22,f,false
1054932,18.675803,-33.823787,1228800,3586875,46,m,true
1054932,18.675803,-33.823787,1228800,3586876,57,f,true
1054932,18.675803,-33.823787,1228800,3586877,92,f,false
1054932,18.675803,-33.823787,1228800,3586878,44,f,true
1054933,18.676052,-33.822542,1228800,3586879,32,m,true
1054933,18.676052,-33.822542,1228800,3586880,31,f,true
1054934,18.674854,-33.822006,614400,3586881,29,f,true
1054934,18.674854,-33.822006,614400,3586882,40,m,true
1054934,18.674854,-33.822006,614400,3586883,7,f,false
1054934,18.674854,-33.822006,614400,3586884,3,m,false
1054935,18.672455,-33.828257,307200,3586885,68,m,false
1054935,18.672455,-33.828257,307200,3586886,68,f,false
1054937,18.677393,-33.828170,153600,3586890,78,m,false
1054937,18.677393,-33.828170,153600,3586891,25,f,false
1054938,18.675974,-33.823417,1228800,3586892,41,m,true
1054938,18.675974,-33.823417,1228800,3586893,36,f,true
1054938,18.675974,-33.823417,1228800,3586894,3,f,false
1054939,18.673409,-33.826003,307200,3586895,47,f,false
1054939,18.673409,-33.826003,307200,3586896,52,m,true
1054939,18.673409,-33.826003,307200,3586897,23,f,false
1054940,18.671769,-33.830438,614400,3586898,39,f,true
1054940,18.671769,-33.830438,614400,3586899,40,m,true
1054940,18.671769,-33.830438,614400,3586900,10,m,false
1054940,18.671769,-33.830438,614400,3586901,6,f,false
1054940,18.671769,-33.830438,614400,3586902,0,f,false
1054941,18.676383,-33.824303,0,3586903,39,f,true
1054941,18.676383,-33.824303,0,3586904,58,f,false
1054942,18.674098,-33.829162,614400,3586905,50,m,true
1054942,18.674098,-33.829162,614400,3586906,61,f,true
1054943,18.675736,-33.822528,1228800,3586907,45,m,true
1054943,18.675736,-33.822528,1228800,3586908,43,f,true
1054943,18.675736,-33.822528,1228800,3586909,12,m,false
1054943,18.675736,-33.822528,1228800,3586910,9,m,false
1054944,18.676576,-33.824180,307200,3586911,53,m,true
1054944,18.676576,-33.824180,307200,3586912,50,f,true
1054944,18.676576,-33.824180,307200,3586913,25,m,false
1054944,18.676576,-33.824180,307200,3586914,21,f,false
1054947,18.673768,-33.826186,153600,3586925,45,m,true
1054949,18.674745,-33.826910,614400,3586928,31,m,true
1054949,18.674745,-33.826910,614400,3586929,28,f,true
1054949,18.674745,-33.826910,614400,3586930,6,m,false
1054951,18.675514,-33.821758,614400,3586936,27,m,true
1054952,18.674758,-33.822351,0,3586937,45,f,false
1054953,18.676489,-33.827219,614400,3586938,78,m,false
1054953,18.676489,-33.827219,614400,3586939,72,f,false
1054954,18.675010,-33.822707,153600,3586940,65,m,false
1054954,18.675010,-33.822707,153600,3586941,62,f,false
1054955,18.677685,-33.827953,307200,3586942,27,m,true
1054955,18.677685,-33.827953,307200,3586943,77,f,false
1054956,18.674367,-33.825524,19200,3586944,83,f,false
1054957,18.672423,-33.830221,38400,3586945,60,f,false
1054957,18.672423,-33.830221,38400,3586946,51,m,false
1054958,18.675535,-33.823870,1228800,3586947,40,m,true
1054958,18.675535,-33.823870,1228800,3586948,38,f,true
1054958,18.675535,-33.823870,1228800,3586949,12,f,false
1054958,18.675535,-33.823870,1228800,3586950,8,f,false
1054959,18.671578,-33.830343,307200,3586951,39,f,true
1054961,18.673616,-33.823150,38400,3586953,65,m,false
1054961,18.673616,-33.823150,38400,3586954,59,f,false
1054962,18.675689,-33.822284,614400,3586955,40,m,true
1054962,18.675689,-33.822284,614400,3586956,38,f,true
1054962,18.675689,-33.822284,614400,3586957,1,f,false
1054963,18.674217,-33.828219,0,3586958,36,f,false
1054965,18.677419,-33.827570,307200,3586965,26,f,true
1054965,18.677419,-33.827570,307200,3586966,31,m,true
1054965,18.677419,-33.827570,307200,3586967,5,f,false
1054966,18.671786,-33.829554,614400,3586968,63,f,true
1054966,18.671786,-33.829554,614400,3586969,27,m,true
1054966,18.671786,-33.829554,614400,3586970,27,f,true
1054967,18.672202,-33.828394,307200,3586971,41,m,true
1054967,18.672202,-33.828394,307200,3586972,35,f,true
1054967,18.672202,-33.828394,307200,3586973,13,m,false
1054967,18.672202,-33.828394,307200,3586974,7,f,false
1054971,18.674593,-33.824291,307200,3586987,35,m,true
1054973,18.674568,-33.828162,614400,3586989,29,m,true
1054973,18.674568,-33.828162,614400,3586990,29,f,true
1054973,18.674568,-33.828162,614400,3586991,6,f,false
1054973,18.674568,-33.828162,614400,3586992,3,f,false
1054974,18.675252,-33.824587,307200,3586993,48,m,true
1054974,18.675252,-33.824587,307200,3586994,39,f,true
1054974,18.675252,-33.824587,307200,3586995,72,f,false
1054974,18.675252,-33.824587,307200,3586996,19,f,false
1054974,18.675252,-33.824587,307200,3586997,11,f,false
1054975,18.675233,-33.824279,1228800,3586998,42,m,true
1054975,18.675233,-33.824279,1228800,3586999,41,m,true
1054976,18.672580,-33.830119,38400,3587000,53,f,true
1054976,18.672580,-33.830119,38400,3587001,26,m,true
1054976,18.672580,-33.830119,38400,3587002,21,f,true
1054976,18.672580,-33.830119,38400,3587003,2,f,false
1054977,18.674230,-33.823762,0,3587004,53,m,true
1054977,18.674230,-33.823762,0,3587005,25,f,true
1054981,18.673376,-33.825562,614400,3587015,33,f,true
1054982,18.673498,-33.829303,307200,3587016,44,f,true
1054982,18.673498,-33.829303,307200,3587017,13,f,false
1054983,18.673475,-33.824933,307200,3587018,57,m,true
1054983,18.673475,-33.824933,307200,3587019,55,f,false
1054983,18.673475,-33.824933,307200,3587020,18,m,false
1054983,18.673475,-33.824933,307200,3587021,22,f,false
1054983,18.673475,-33.824933,307200,3587022,23,m,false
1054986,18.672086,-33.829248,1228800,3587028,41,m,true
1054986,18.672086,-33.829248,1228800,3587029,35,f,true
1054986,18.672086,-33.829248,1228800,3587030,2,f,false
1054986,18.672086,-33.829248,1228800,3587031,1,f,false
1054987,18.671115,-33.828471,1228800,3587032,37,m,true
1054987,18.671115,-33.828471,1228800,3587033,32,f,true
1054987,18.671115,-33.828471,1228800,3587034,0,f,false
1054989,18.674539,-33.826925,307200,3587041,57,m,true
1054989,18.674539,-33.826925,307200,3587042,55,f,false
1054989,18.674539,-33.826925,307200,3587043,49,m,true
1054989,18.674539,-33.826925,307200,3587044,27,m,false
1054989,18.674539,-33.826925,307200,3587045,18,m,true
1054991,18.676058,-33.825892,38400,3587047,63,f,false
1054991,18.676058,-33.825892,38400,3587048,68,f,false
1054992,18.676264,-33.824156,38400,3587049,24,f,true
1054992,18.676264,-33.824156,38400,3587050,6,f,false
1054997,18.675026,-33.829234,38400,3587065,49,f,false
1054997,18.675026,-33.829234,38400,3587066,21,m,false
1054997,18.675026,-33.829234,38400,3587067,19,f,false
1054997,18.675026,-33.829234,38400,3587068,13,m,false
1054997,18.675026,-33.829234,38400,3587069,16,f,true
1054999,18.675181,-33.824568,1228800,3587076,36,m,true
1054999,18.675181,-33.824568,1228800,3587077,35,f,true
1054999,18.675181,-33.824568,1228800,3587078,4,f,false
1054999,18.675181,-33.824568,1228800,3587079,1,m,false
1055000,18.673865,-33.827305,307200,3587080,26,f,true
1055000,18.673865,-33.827305,307200,3587081,25,f,true
1055002,18.674093,-33.829603,614400,3587083,43,m,true
1055002,18.674093,-33.829603,614400,3587084,46,f,true
1055002,18.674093,-33.829603,614400,3587085,17,m,false
1055002,18.674093,-33.829603,614400,3587086,15,f,false
1055003,18.673405,-33.822699,307200,3587087,27,m,true
1055003,18.673405,-33.822699,307200,3587088,26,f,true
1055003,18.673405,-33.822699,307200,3587089,1,f,false
1055003,18.673405,-33.822699,307200,3587090,16,m,false
1055004,18.674672,-33.824712,153600,3587091,36,f,true
1055004,18.674672,-33.824712,153600,3587092,29,f,false
1055005,18.675147,-33.823903,307200,3587093,41,m,true
1055005,18.675147,-33.823903,307200,3587094,42,f,true
1055005,18.675147,-33.823903,307200,3587095,10,f,false
1055005,18.675147,-33.823903,307200,3587096,6,f,false
1055007,18.674486,-33.828268,614400,3587101,63,m,false
1055007,18.674486,-33.828268,614400,3587102,53,f,false
1055007,18.674486,-33.828268,614400,3587103,40,m,true
1055007,18.674486,-33.828268,614400,3587104,37,f,true
1055007,18.674486,-33.828268,614400,3587105,27,f,true
1055007,18.674486,-33.828268,614400,3587106,12,m,false
1055007,18.674486,-33.828268,614400,3587107,7,f,false
1055008,18.671402,-33.829808,614400,3587108,29,f,true
1055008,18.671402,-33.829808,614400,3587109,32,m,true
1055008,18.671402,-33.829808,614400,3587110,5,f,false
1055009,18.673904,-33.828315,307200,3587111,44,f,true
1055009,18.673904,-33.828315,307200,3587112,47,m,true
1055009,18.673904,-33.828315,307200,3587113,17,f,false
1055009,18.673904,-33.828315,307200,3587114,15,m,false
1055010,18.675798,-33.823963,614400,3587115,38,m,true
1055010,18.675798,-33.823963,614400,3587116,37,f,true
1055010,18.675798,-33.823963,614400,3587117,4,m,false
1055010,18.675798,-33.823963,614400,3587118,2,m,false
1055012,18.675375,-33.823869,1228800,3587123,46,f,true
1055012,18.675375,-33.823869,1228800,3587124,52,m,true
1055013,18.676164,-33.825633,307200,3587125,55,m,true
1055013,18.676164,-33.825633,307200,3587126,50,f,true
1055014,18.672996,-33.822604,153600,3587127,66,m,false
1055014,18.672996,-33.822604,153600,3587128,61,f,true
1055014,18.672996,-33.822604,153600,3587129,39,m,false
1055016,18.672928,-33.828358,614400,3587135,62,m,false
1055016,18.672928,-33.828358,614400,3587136,60,f,true
1055016,18.672928,-33.828358,614400,3587137,33,f,true
1055016,18.672928,-33.828358,614400,3587138,26,m,true
1055016,18.672928,-33.828358,614400,3587139,88,f,false
1055017,18.671985,-33.829195,153600,3587140,61,m,true
1055017,18.671985,-33.829195,153600,3587141,63,f,false
1055017,18.671985,-33.829195,153600,3587142,28,m,true
1055019,18.673236,-33.827993,2457600,3587149,66,m,false
1055019,18.673236,-33.827993,2457600,3587150,70,f,false
1055019,18.673236,-33.827993,2457600,3587151,31,f,true
1055022,18.675216,-33.822709,153600,3587158,52,m,false
1055023,18.672176,-33.830082,153600,3587159,49,f,true
1055023,18.672176,-33.830082,153600,3587160,23,f,true
1055023,18.672176,-33.830082,153600,3587161,30,m,false
1055026,18.674904,-33.827778,307200,3587167,45,m,true
1055026,18.674904,-33.827778,307200,3587168,34,f,true
1055026,18.674904,-33.827778,307200,3587169,10,m,false
1055026,18.674904,-33.827778,307200,3587170,8,f,false
1055026,18.674904,-33.827778,307200,3587171,4,f,false
1055026,18.674904,-33.827778,307200,3587172,66,f,false
1055026,18.674904,-33.827778,307200,3587173,69,m,false
1055027,18.676076,-33.823254,614400,3587174,39,f,true
1055027,18.676076,-33.823254,614400,3587175,39,m,true
1055027,18.676076,-33.823254,614400,3587176,5,f,false
1055027,18.676076,-33.823254,614400,3587177,6,f,false
1055028,18.670814,-33.829189,9600,3587178,74,f,false
1055028,18.670814,-33.829189,9600,3587179,49,m,false
1055028,18.670814,-33.829189,9600,3587180,46,m,false
1055029,18.673963,-33.825234,153600,3587181,33,m,true
1055029,18.673963,-33.825234,153600,3587182,33,f,true
1055030,18.674514,-33.823764,153600,3587183,40,f,true
1055031,18.674514,-33.825440,307200,3587184,47,m,false
1055031,18.674514,-33.825440,307200,3587185,52,f,true
1055031,18.674514,-33.825440,307200,3587186,22,m,false
1055031,18.674514,-33.825440,307200,3587187,19,m,false
1055031,18.674514,-33.825440,307200,3587188,16,f,false
1055032,18.675816,-33.826215,307200,3587189,62,m,true
1055032,18.675816,-33.826215,307200,3587190,57,f,false
1055032,18.675816,-33.826215,307200,3587191,35,m,false
1055032,18.675816,-33.826215,307200,3587192,33,f,false
1055032,18.675816,-33.826215,307200,3587193,39,f,false
1055032,18.675816,-33.826215,307200,3587194,16,f,false
1055032,18.675816,-33.826215,307200,3587195,12,f,false
1055033,18.673593,-33.827604,614400,3587196,53,m,true
1055033,18.673593,-33.827604,614400,3587197,53,f,true
1055034,18.672345,-33.828616,307200,3587198,30,m,true
1055036,18.674014,-33.823980,307200,3587202,36,m,true
1055038,18.676104,-33.823660,307200,3587207,62,m,true
1055038,18.676104,-33.823660,307200,3587208,58,f,true
1055038,18.676104,-33.823660,307200,3587209,28,f,true
1055040,18.676422,-33.823986,19200,3587214,49,m,false
1055040,18.676422,-33.823986,19200,3587215,50,m,false
1055041,18.672210,-33.828629,614400,3587216,40,m,true
1055042,18.673769,-33.824502,1228800,3587217,51,m,true
1055042,18.673769,-33.824502,1228800,3587218,46,f,true
1055042,18.673769,-33.824502,1228800,3587219,20,f,true
1055042,18.673769,-33.824502,1228800,3587220,23,f,true
1055042,18.673769,-33.824502,1228800,3587221,19,m,true
1055042,18.673769,-33.824502,1228800,3587222,85,m,false
1055042,18.673769,-33.824502,1228800,3587223,81,f,false
1055043,18.674171,-33.824136,1228800,3587224,40,m,true
1055043,18.674171,-33.824136,1228800,3587225,39,f,true
1055043,18.674171,-33.824136,1228800,3587226,8,f,false
1055043,18.674171,-33.824136,1228800,3587227,64,f,true
1055043,18.674171,-33.824136,1228800,3587228,66,m,false
1055045,18.671498,-33.828526,153600,3587231,79,m,false
1055045,18.671498,-33.828526,153600,3587232,75,f,false
1055046,18.671478,-33.829289,307200,3587233,32,f,true
1055047,18.675920,-33.828649,1228800,3587234,56,m,true
1055047,18.675920,-33.828649,1228800,3587235,48,f,true
1055047,18.675920,-33.828649,1228800,3587236,21,m,false
1055047,18.675920,-33.828649,1228800,3587237,19,m,false
1055050,18.673433,-33.822988,153600,3587245,36,f,true
1055053,18.671288,-33.829944,1228800,3587255,59,m,true
1055053,18.671288,-33.829944,1228800,3587256,48,f,false
1055053,18.671288,-33.829944,1228800,3587257,22,m,false
1055053,18.671288,-33.829944,1228800,3587258,19,f,false
1055053,18.671288,-33.829944,1228800,3587259,16,m,false
1055056,18.675408,-33.824677,614400,3587267,64,m,true
1055056,18.675408,-33.824677,614400,3587268,60,f,false
1055057,18.675505,-33.822203,1228800,3587269,30,m,true
1055057,18.675505,-33.822203,1228800,3587270,32,f,true
1055057,18.675505,-33.822203,1228800,3587271,0,m,false
1055058,18.676967,-33.826621,0,3587272,57,m,false
1055058,18.676967,-33.826621,0,3587273,29,f,false
1055058,18.676967,-33.826621,0,3587274,30,m,true
1055058,18.676967,-33.826621,0,3587275,25,m,false
1055058,18.676967,-33.826621,0,3587276,10,f,false
1055058,18.676967,-33.826621,0,3587277,3,f,false
1055059,18.673451,-33.823455,307200,3587278,40,m,true
1055059,18.673451,-33.823455,307200,3587279,46,f,true
1055059,18.673451,-33.823455,307200,3587280,12,f,false
1055059,18.673451,-33.823455,307200,3587281,10,m,false
1055059,18.673451,-33.823455,307200,3587282,76,f,false
1055061,18.675824,-33.823363,614400,3587286,30,m,true
1055061,18.675824,-33.823363,614400,3587287,34,f,true
1055061,18.675824,-33.823363,614400,3587288,3,m,false
1055061,18.675824,-33.823363,614400,3587289,1,m,false
1055062,18.674834,-33.829414,153600,3587290,71,m,false
1055062,18.674834,-33.829414,153600,3587291,63,f,false
1055063,18.674407,-33.829412,307200,3587292,55,m,true
1055063,18.674407,-33.829412,307200,3587293,21,m,false
1055063,18.674407,-33.829412,307200,3587294,59,f,false
1055063,18.674407,-33.829412,307200,3587295,15,f,false
1055063,18.674407,-33.829412,307200,3587296,25,m,true
1055065,18.672987,-33.823605,614400,3587300,37,m,true
1055066,18.674042,-33.825412,307200,3587301,41,m,true
1055066,18.674042,-33.825412,307200,3587302,39,f,true
1055066,18.674042,-33.825412,307200,3587303,7,m,false
1055066,18.674042,-33.825412,307200,3587304,3,f,false
1055067,18.676062,-33.827370,307200,3587305,51,f,true
1055067,18.676062,-33.827370,307200,3587306,52,m,true
1055069,18.674489,-33.825848,307200,3587311,40,m,true
1055069,18.674489,-33.825848,307200,3587312,36,f,true
1055069,18.674489,-33.825848,307200,3587313,17,m,false
1055069,18.674489,-33.825848,307200,3587314,13,f,false
1055069,18.674489,-33.825848,307200,3587315,61,f,false
1055071,18.673719,-33.823063,38400,3587320,65,f,false
1055071,18.673719,-33.823063,38400,3587321,62,m,false
1055072,18.673706,-33.826805,307200,3587322,58,f,true
1055073,18.674118,-33.827422,614400,3587323,73,m,false
1055073,18.674118,-33.827422,614400,3587324,70,f,false
1055074,18.676147,-33.823423,153600,3587325,61,m,false
1055074,18.676147,-33.823423,153600,3587326,56,f,false
1055074,18.676147,-33.823423,153600,3587327,88,f,false
1055074,18.676147,-33.823423,153600,3587328,58,m,false
1055075,18.675682,-33.826000,614400,3587329,47,m,true
1055075,18.675682,-33.826000,614400,3587330,46,f,true
